0.9998255619085163 1.3412749580507928E-4 
5.511986019027171E-9 0.9999940645396803 
0.23382859798552297 0.5165011413434782 
0.049669390851418194 0.7772083677614848 
0.47525183547051225 0.31069597508198277 
0.4363912311544257 0.339505821158763 
0.4621173624429867 0.32030060582042397 
0.05673690496791816 0.7619113754902377 
0.22270803541383816 0.5285273555784352 
0.44926074339686944 0.32988825916537806 
0.7258420036405813 0.14923862408816488 
0.5001185311796729 0.2930729917790512 
0.7121642983587604 0.15940376533978623 
0.04270879785172149 0.7934087544171587 
0.6594761212265978 0.18805974784608656 
0.3712093877900302 0.39728985782772636 
0.13933138402109002 0.6268455104826915 
0.16591144466911129 0.5932023501211159 
0.3119300434213658 0.44189742591858583 
0.7649793935477964 0.12542557405067326 
0.21218278713704714 0.5398076524225883 
0.42342496216859393 0.3493660473717607 
0.5145012468994951 0.2834384948361379 
0.12107952361539213 0.6547227792805446 
0.4887577774993058 0.3015128660853769 
0.2022426051676759 0.550906727367914 
0.7522505385957136 0.1350915517676794 
0.5483720250944637 0.2596617779564304 
0.016522123076610884 0.871707150230753 
0.9584402584537947 0.021205615451041965 
0.021093453179381647 0.8548380252939405 
0.031347890575765425 0.8231559691044658 
0.02592122438072919 0.839056110321891 
0.9861379869498799 0.007048961250282819 
0.9719986734837391 0.01416988735626511 
0.32419224658467394 0.4321441143595532 
0.334252434389708 0.4224263481908956 
0.5758479848109131 0.24129321778765903 
0.8433431133254871 0.08231995641878365 
0.5998579015402873 0.22560569676884087 
0.17615435717310374 0.5803685234495171 
0.944100041345491 0.028542711333141298 
0.8290141042860057 0.08958320090667317 
0.03702046802764114 0.8081307028634191 
0.6850598163814267 0.1731064649624833 
0.698571598046092 0.16560788683752609 
0.7391134411357393 0.14195103997163602 
0.6722241663810571 0.18015255795867327 
0.7909117947495397 0.11092398049182522 
0.4018993952945409 0.36674050599639063 
0.7782478200208257 0.11822963351491601 
0.34854679438595887 0.4147108167163523 
0.06437466018297575 0.7468008659507149 
0.14807006283955088 0.6154572607750867 
0.1568026183519464 0.6041517733434468 
0.35707156392104533 0.4048235922074526 
0.8040843474218635 0.10357169431050121 
0.0767587169889337 0.7230828503562177 
0.5868730003923598 0.23403174804521837 
0.3855284236439336 0.3897604305220743 
0.9056965772440954 0.049338815669716714 
0.8562240561246205 0.07518938138846169 
0.6452832683566554 0.19675342226044357 
0.61226775899194 0.21782556916848472 
0.27265470118615404 0.47797026332120324 
0.9181538123542958 0.04187041888902609 
0.38954455836122825 0.3759541775385006 
0.9310099396769045 0.035155040731464436 
0.24530973569650638 0.5050255042571488 
0.5365386949802992 0.2677030980514205 
0.8163500827176945 0.09652015540423038 
0.412157843323296 0.3580841958830353 
0.10475805834783347 0.677017541656519 
0.01244957538934005 0.8885161241866175 
0.11317380486069162 0.6662820066181766 
0.004342207658729058 0.9346490202925062 
0.2624087130534622 0.4885410645078657 
0.3009079797459813 0.45191026099489146 
0.5253293808773556 0.27558099489160093 
0.6241843355875487 0.2103793135170765 
0.19222035693258055 0.5622876795921735 
0.08458814322341301 0.7096354295425132 
0.09693128270020551 0.6889163384309634 
0.8686635011222648 0.0680147903290372 
0.006763342759198793 0.9183596436547601 
0.8799555257142635 0.06234929208790444 
0.29200263873896404 0.459806623288885 
0.0025442544481688034 0.9523253059269955 
0.009398392040652181 0.9032031349964423 
0.6353388892369566 0.20348319220152414 
0.18490626347525596 0.5707393213729898 
3.155549423984657E-4 0.9838210412435375 
0.0010966067890136322 0.96695068460282 
0.25361555784267287 0.49704009459929427 
0.09062267725987633 0.699848191628148 
0.282210340846126 0.46882314173038236 
0.12961599210869496 0.640148170302918 
0.06978196040398277 0.7359078412348142 
0.5617428405172544 0.2505432264837106 
0.8918595352614626 0.055657996024993966 
