0.9998255619085163 2.311371264284404E-5 5.743995808873565E-7 2.2473462155200085E-5 1.7984224940217243E-5 4.08487503008555E-6 2.5486550457239614E-5 2.2394242884245364E-6 7.260144512172564E-6 2.302846641563768E-5 2.4540782654941787E-6 8.479317753037313E-7 1.7504018261474398E-5 1.8850056317921786E-5 1.3787009385674541E-5 2.3434333045249724E-5 1.1704892622416703E-7 1.7958757272365603E-5 2.23892255936331E-5 1.2852433012338652E-5 7.597977604310024E-6 3.6167903346010894E-6 1.3863554348108345E-6 8.284665022114489E-7 4.743471161991172E-6 2.9874660771934296E-6 1.3890932177532683E-7 5.361445355044679E-6 1.0652906283932404E-5 8.486997516146418E-6 
5.511986019027171E-9 2.1412687429842292E-5 7.140755426668165E-7 6.632802540588788E-6 2.9990007940567843E-5 1.7714561123910666E-6 7.01871346447618E-8 6.411291607547418E-7 8.868456550433152E-6 2.6781936298774555E-5 2.8476289538387133E-6 6.065882617655844E-7 1.2141595188443318E-6 6.429724260113707E-6 6.373918965878951E-6 2.311736393866148E-5 4.882549822690647E-7 8.218202939204194E-6 1.7499982423659103E-5 1.4075518156617702E-5 8.59904269750221E-6 1.6736233185614558E-6 8.751779622863074E-7 8.76197655341831E-7 4.743005959453788E-6 4.04999264240502E-6 1.432814069202166E-7 2.4021406143666064E-7 1.2551034005080844E-5 8.603788537891847E-6 
0.23382859798552297 2.5801634498391577E-5 8.874623062655565E-7 6.62269472686802E-6 1.136481494405419E-5 2.5242922732022456E-7 2.031686088177561E-6 1.0201684179491208E-6 8.903283077991053E-6 5.957715663039582E-5 1.2678860020410159E-6 7.021084616976304E-7 1.4062960463212433E-5 1.603542190232975E-5 8.50954102948147E-6 1.0249765534247094E-6 2.294754450933108E-5 1.141238943514092E-6 1.7971367941787188E-5 1.110338718350898E-5 8.566777510243089E-6 3.539271932050954E-6 4.824554933268584E-7 1.426063027646373E-6 1.1469747374146187E-5 3.8742494048131975E-6 1.3965473223678443E-7 6.036676642618136E-7 3.36970241444255E-6 7.769334502729308E-6 
0.049669390851418194 2.3499957425861966E-5 8.505577807248193E-6 1.952435591469573E-5 1.7984221906990365E-5 4.0756250938722515E-6 2.548365787166892E-5 6.558339790369455E-7 8.82457413272986E-6 2.482579995096514E-5 2.3144623460757527E-6 1.0782882014263745E-7 1.134706562076779E-5 1.5965904305465028E-5 1.0597073875671824E-5 1.4131237740484731E-5 6.22049335612703E-7 1.808087236455208E-5 1.735831924306763E-5 1.3060591938983217E-5 1.134352907618211E-6 3.6134569681597326E-6 9.518125348009846E-6 1.0798254320541514E-6 6.033238858707003E-6 3.055068004409179E-7 1.410458686854025E-7 1.7253574422169548E-6 1.7913284425604535E-6 8.486609624440535E-6 
0.47525183547051225 2.3619165498188205E-5 8.576286433570427E-6 6.261050795540244E-5 3.0381823924374313E-5 5.258415711700889E-6 1.1097573495804447E-6 2.343414811042105E-6 8.682329539318848E-6 2.6583131437177514E-5 1.4613585625305052E-5 7.151200862795202E-7 1.745697178627482E-5 6.176952872751667E-6 1.504217183006797E-5 2.2903243691670583E-5 2.2266547981438305E-5 1.7958701125587553E-5 1.6515901198072337E-5 4.512127253327464E-6 2.6534126012941357E-6 2.0683066377859953E-6 9.410647630232341E-6 3.0059720585066024E-5 3.465058969131047E-6 2.9457589476149036E-6 7.93382576160629E-6 7.926539087364021E-7 1.1785549026878661E-5 2.0277018450579283E-5 
0.4363912311544257 2.362271096477284E-5 8.587818479754342E-6 2.2711807642407345E-5 2.9254813721104293E-5 3.7404142088640817E-6 8.065772871426805E-7 5.546372950870722E-7 7.423067320944389E-6 2.608051795192192E-6 1.4940754872175997E-5 7.249764167553296E-7 1.8464594656426966E-5 1.2551931007584591E-5 1.5430797917916977E-5 3.8908574297558145E-5 2.261700279882988E-5 1.8014662235663843E-5 1.162255404421095E-4 3.77258263292189E-5 1.9824974694528693E-5 1.2548360814166457E-6 9.22972447833277E-6 1.2602237408105872E-6 3.4463426711402024E-6 3.744098674116924E-5 6.745343385913941E-6 7.297095108535352E-7 9.907547421758162E-6 2.0277018450579283E-5 
0.4621173624429867 2.3681484041122897E-5 8.576283169798169E-6 1.9498021583943842E-5 3.0388375649249524E-5 1.8794801257130327E-6 2.5536258496392105E-5 2.2147747964609918E-6 7.255733684225732E-6 6.779386457064356E-5 1.4158487448743623E-5 6.016469816931149E-7 2.4136898487745532E-5 1.6516490320496226E-5 1.5030446869325015E-5 2.19385757651846E-5 2.261700279882988E-5 8.23624498901828E-6 2.4142036293894397E-5 3.632605607873225E-5 4.319521079507768E-6 2.241412154493723E-6 9.409623459154341E-6 1.9950224510238834E-5 3.732700666842887E-6 1.8805406135827624E-6 3.097474788498551E-8 7.986969469614118E-6 1.2211931907234412E-5 2.0459650599122985E-5 
0.05673690496791816 2.3581812508524414E-5 6.910382707742609E-7 6.293891175586169E-6 3.00521866851984E-5 1.460303766598318E-6 2.5836537557979237E-5 5.051331217167348E-7 8.934414473643677E-6 2.5894358965336947E-5 2.759901315748009E-6 6.11158752117554E-7 1.7618172398624554E-5 6.632953138532327E-7 1.538471230387888E-5 2.2829282815007122E-5 5.911180116148463E-7 1.8013429377637366E-5 1.7609629192893943E-5 3.6508156315081433E-5 5.391013970963712E-5 3.6191205441769526E-6 9.570091379530092E-6 5.124495282991133E-7 3.314985553896418E-5 5.615429654322025E-6 4.1553567943741366E-7 5.582728409142682E-6 1.2643862573679122E-5 8.608285447026379E-6 
0.22270803541383816 3.222796266663502E-5 1.0922028698167213E-5 2.0785627215804244E-4 3.0794505818274E-5 3.2424719406924343E-6 2.6157671948899812E-5 2.7834876680519624E-6 7.193033485066245E-6 9.648374471358184E-5 1.795585847881147E-5 1.8445408393080857E-6 5.4401229898325715E-5 1.2384644881414127E-5 8.591606231371678E-5 1.8944128907498513E-4 4.4235607606564474E-5 2.085776861630818E-4 1.6572350406892102E-4 1.995888425880944E-4 5.16604936280705E-5 2.8785380549175643E-6 9.476863098054746E-6 2.7920901689409763E-5 8.568913698563972E-5 3.795431494224645E-5 1.8256334883978034E-5 2.7721529280165365E-6 1.2241023885155296E-5 2.379729480927516E-4 
0.44926074339686944 2.0180010894976852E-5 4.302450567692145E-6 6.572233756537694E-5 1.8253279185860814E-5 1.8288751336132322E-6 8.542925296009766E-7 7.504994465874336E-7 7.22689305866156E-6 8.18492179504227E-5 2.895776384592006E-6 7.994318136946052E-6 2.237227449090143E-5 1.2636723332074032E-5 6.49569718444092E-6 7.837580123370342E-5 2.6578320956799748E-5 1.0814231808582446E-5 1.1830397228743837E-4 1.3473396268292119E-5 5.21463474179563E-5 1.1812905222862632E-6 9.482894502699606E-6 2.9578828699420548E-5 5.9459814081851106E-5 6.728871325165844E-5 5.800199554162556E-6 8.520653438295267E-6 1.1940199782346708E-5 1.657806874809778E-5 
